user_id,brand_research,brand_visits,cart_adds,deals_clicked,eco_products_viewed,gift_guides_viewed,products_viewed,purchases,quick_purchases,repeat_purchases,reviews_read,searches,specs_viewed,wishlists
7416,0,0,0,0,0,7,22,0,0,0,0,8,0,0
7417,0,0,0,0,0,6,30,4,0,0,0,15,0,0
7418,0,0,0,0,0,9,27,0,0,0,0,6,0,0
7419,0,0,0,0,0,9,47,0,1,0,1,7,0,0
7420,0,0,0,0,0,9,40,0,0,0,0,15,0,0
7421,0,0,0,0,0,7,26,4,0,0,0,11,0,0
7422,0,0,0,0,0,6,29,2,0,0,0,13,0,0
7423,0,0,0,0,0,10,20,3,0,0,0,4,0,0
7424,0,1,0,0,0,10,10,3,0,0,0,5,0,0
7425,0,0,0,0,0,9,45,2,0,0,1,10,0,0
7426,0,0,0,0,0,8,11,4,0,0,0,14,0,0
7427,0,0,0,0,0,8,10,5,0,0,0,8,0,2
7428,0,0,2,0,0,7,49,2,0,0,0,12,0,0
7429,0,0,0,0,0,10,45,3,0,0,0,18,0,0
7430,0,0,0,0,0,6,21,0,0,0,0,19,0,0
7431,0,0,0,1,0,5,37,1,0,0,0,2,0,0
7432,0,0,0,0,0,10,34,2,0,0,0,3,0,0
7433,0,0,0,0,0,10,15,0,0,0,0,5,0,2
7434,0,0,0,0,0,7,14,3,0,0,0,18,0,0
7435,0,0,0,0,0,5,49,1,0,0,0,15,0,0
7436,1,0,0,0,0,9,23,2,0,0,0,19,0,0
7437,0,0,0,0,0,9,15,0,0,0,0,20,0,0
7438,0,0,0,0,0,9,20,1,0,0,0,10,0,0
7439,0,0,0,0,0,5,34,4,0,0,0,20,0,0
7440,0,0,0,0,0,7,34,0,0,0,0,12,0,0
7441,0,0,0,2,0,9,37,1,0,2,0,5,0,0
7442,0,0,0,0,0,10,24,3,0,0,0,13,0,2
7443,0,0,0,0,0,6,14,2,0,0,0,4,0,0
7444,0,0,0,0,0,9,27,3,0,0,1,11,0,0
7445,0,0,0,0,0,5,34,3,0,0,0,6,0,0
7446,1,0,0,0,0,8,42,1,0,0,0,14,0,0
7447,0,0,0,0,0,5,37,2,0,0,0,12,0,0
7448,0,0,0,0,0,7,36,3,0,0,0,12,0,0
7449,0,0,0,0,0,8,26,0,0,0,0,6,0,0
7450,0,0,0,0,0,9,30,4,0,0,0,4,0,0
7451,0,0,0,0,0,8,28,1,0,0,0,15,0,0
7452,0,0,1,0,0,5,11,5,0,0,0,20,0,0
7453,0,0,0,0,0,9,14,3,0,0,0,14,0,0
7454,0,0,0,0,0,9,37,4,0,0,0,15,0,0
7455,0,0,0,0,0,8,29,3,0,0,0,8,0,2
7456,0,0,0,0,1,6,44,3,0,0,0,8,1,1
7457,0,0,0,0,0,8,43,5,0,0,0,18,0,0
7458,0,0,0,0,0,7,42,0,0,0,0,13,0,0
7459,0,2,0,0,0,7,27,1,0,0,0,16,0,0
7460,0,0,0,0,0,9,41,1,0,0,0,20,0,0
7461,0,0,0,0,0,9,35,5,0,0,0,11,0,0
7462,0,0,0,0,0,7,23,3,0,0,2,2,0,0
7463,0,0,0,0,0,7,27,3,0,0,0,2,0,0
7464,2,0,0,0,0,5,35,4,0,0,0,12,0,0
7465,0,0,0,0,0,9,46,0,0,1,0,2,0,0
7466,0,0,0,0,0,9,25,4,0,0,0,20,0,0
7467,0,0,0,0,0,6,16,1,0,0,0,5,0,0
7468,0,0,0,0,0,6,50,4,0,0,0,4,0,0
7469,0,0,0,0,0,9,37,3,0,0,0,10,0,0
7470,0,0,0,0,1,7,27,1,0,0,0,19,0,0
7471,0,1,0,0,0,7,10,1,0,0,0,17,0,0
7472,0,0,1,0,0,6,25,1,0,0,0,13,0,0
7473,2,0,0,0,0,6,41,4,0,0,0,13,0,0
7474,0,0,0,0,0,8,15,4,0,0,0,8,2,0
7475,0,0,0,0,0,9,33,3,0,0,0,15,0,0
7476,0,0,0,0,0,9,47,5,0,0,0,9,0,0
7477,0,0,0,0,0,10,21,4,0,0,0,16,0,0
7478,0,0,0,0,0,10,21,3,0,0,0,3,0,0
7479,0,0,0,0,0,6,29,3,0,0,0,20,0,1
7480,0,0,0,0,0,6,19,1,0,0,0,13,0,0
7481,0,0,0,0,0,7,19,5,0,0,0,18,0,0
7482,0,0,0,0,0,6,21,2,0,0,0,9,0,0
7483,0,2,0,0,0,10,30,0,0,0,0,16,2,0
7484,0,0,0,2,0,9,33,0,0,0,0,11,0,0
7485,0,0,0,0,0,6,20,1,0,0,0,18,0,0
7486,0,0,0,0,2,8,17,5,0,0,1,5,0,0
7487,2,0,0,0,0,8,26,0,0,0,0,5,0,0
7488,0,0,0,0,0,6,13,3,0,0,0,9,0,0
7489,0,0,0,0,0,9,33,1,0,0,0,19,0,0
7490,0,0,0,0,0,8,39,4,0,0,0,9,0,0
7491,0,0,0,0,2,6,24,2,0,0,0,20,0,0
7492,0,0,0,0,0,10,32,5,0,0,0,9,0,0
7493,1,0,0,0,0,8,30,1,0,2,0,18,0,1
7494,0,0,0,0,0,8,46,0,0,0,0,2,0,2
7495,0,0,0,0,0,8,18,2,0,0,0,2,0,0
7496,0,0,0,2,0,8,34,1,0,0,0,16,0,0
7497,0,0,0,2,0,10,43,1,1,0,0,11,0,0
7498,0,0,0,0,0,5,35,1,0,0,0,11,2,0
7499,0,0,0,0,0,6,18,5,0,0,0,13,0,0
7500,0,0,0,0,0,6,10,0,0,0,1,18,0,0
7501,0,0,0,0,0,8,36,0,0,0,0,7,0,0
7502,0,0,0,0,0,5,36,4,0,0,0,3,0,0
7503,0,0,0,0,1,6,26,0,0,0,0,15,0,0
7504,0,0,0,0,0,5,29,2,0,0,0,8,0,0
7505,0,0,0,0,0,8,43,5,0,0,0,12,0,0
7506,0,0,0,0,0,5,49,2,0,0,0,18,0,0
7507,0,0,0,0,0,10,32,0,0,0,0,15,0,0
7508,1,1,0,0,0,9,23,3,0,2,0,17,0,0
7509,0,0,0,0,0,9,15,2,0,0,1,6,0,0
7510,0,2,0,0,0,5,45,1,0,0,0,11,0,0
7511,0,0,0,0,0,8,23,1,0,0,0,18,0,0
7512,0,0,0,2,0,9,24,0,0,0,0,12,0,0
7513,0,0,1,0,0,6,47,3,0,0,0,17,0,2
7514,0,0,0,0,0,9,16,3,0,0,0,3,0,0
7515,0,0,0,0,2,9,29,1,0,0,0,18,0,0
7516,0,0,0,0,2,10,35,3,0,0,0,5,0,0
7517,0,2,0,0,0,10,13,0,0,0,0,19,0,2
7518,0,0,0,0,0,8,14,0,0,0,0,17,0,0
7519,0,0,0,0,0,7,32,5,1,0,0,3,0,0
7520,0,0,0,0,0,5,13,5,1,0,0,13,0,0
7521,0,0,0,0,0,7,23,5,0,0,0,10,0,0
7522,0,0,0,0,0,10,24,5,2,1,0,12,0,0
7523,0,0,0,0,0,7,33,3,0,0,0,11,0,0
7524,0,0,0,0,0,9,45,4,0,0,0,15,0,0
7525,1,0,0,0,0,6,11,2,0,0,0,7,0,0
7526,0,0,1,0,0,6,17,4,0,0,0,10,0,0
7527,0,0,0,0,0,10,34,5,0,0,0,2,1,0
7528,0,0,0,0,0,9,13,1,0,0,0,6,0,0
7529,0,0,0,0,0,10,46,3,0,0,0,15,0,0
7530,0,0,0,0,0,5,23,4,0,0,0,15,0,0
7531,0,0,0,0,1,5,11,4,0,0,0,7,0,0
7532,0,0,0,0,0,7,27,0,0,0,0,10,0,0
7533,0,0,0,0,0,8,24,0,0,2,0,20,0,0
7534,0,0,0,0,2,6,25,5,0,2,0,12,0,0
7535,0,0,0,0,0,8,43,0,0,2,0,8,0,0
7536,0,0,0,0,0,10,32,2,0,0,0,19,0,0
7537,0,0,1,0,0,7,22,4,0,0,0,19,2,0
7538,0,0,0,0,0,9,34,3,0,0,0,16,0,0
7539,0,0,2,0,0,5,50,1,0,0,0,13,0,0
7540,0,0,0,0,0,8,14,3,0,0,0,5,0,0
7541,0,0,0,0,0,8,49,1,0,0,0,12,0,0
7542,0,0,0,0,0,6,40,3,2,0,0,10,0,0
7543,0,0,0,0,0,7,32,4,0,0,0,3,0,0
7544,2,0,0,0,0,8,41,5,0,0,0,14,0,0
7545,2,0,0,0,0,10,13,2,0,0,0,2,0,0
7546,0,0,0,0,0,10,19,4,0,0,0,13,0,0
7547,0,0,0,0,0,8,25,3,0,0,0,12,0,0
7548,0,0,0,0,0,8,39,5,0,0,0,8,0,0
7549,1,0,0,0,0,9,43,2,1,0,0,6,0,0
7550,0,0,0,0,0,7,49,1,0,0,0,2,0,0
7551,0,0,0,0,0,5,47,5,0,0,1,2,0,0
7552,0,0,0,0,0,9,16,3,0,0,0,5,0,2
7553,0,0,0,0,0,5,40,5,0,0,2,3,0,0
7554,0,0,0,0,0,9,34,1,0,0,0,14,0,0
7555,0,0,0,0,1,5,24,3,0,0,0,15,0,0
7556,0,0,0,0,0,6,33,5,0,0,0,13,0,0
7557,0,0,0,0,0,9,43,0,0,0,0,20,0,0
7558,0,0,0,0,0,5,10,1,0,0,0,18,0,0
7559,0,0,0,0,0,5,35,5,0,0,0,18,0,0
7560,0,0,0,0,0,7,33,2,0,0,1,17,0,0
7561,0,0,0,0,0,9,42,1,0,0,0,8,0,0
7562,0,0,1,0,0,9,23,3,0,0,0,2,0,2
7563,0,0,0,0,0,9,39,2,0,0,0,8,2,2
7564,0,0,0,0,0,5,27,1,0,0,0,9,0,0
7565,0,0,1,0,0,8,17,1,0,0,0,7,0,0
7566,0,0,0,0,0,5,37,1,0,0,0,3,0,0
7567,0,0,0,1,0,7,32,2,0,0,0,17,0,0
7568,0,0,0,0,0,10,29,4,0,0,0,6,0,0
7569,0,0,0,0,0,10,17,5,0,2,0,17,0,0
7570,0,0,0,0,0,6,15,5,0,0,0,12,0,0
7571,0,0,1,0,0,10,28,3,0,0,0,8,0,0
7572,0,0,0,0,0,6,26,5,0,0,0,3,0,0
7573,0,0,2,0,0,6,32,5,0,0,0,6,0,0
7574,0,0,0,0,0,8,32,1,0,0,0,7,0,0
7575,0,0,0,0,0,7,17,1,0,2,0,10,0,0
7576,1,0,0,0,0,7,47,5,0,0,0,11,0,0
7577,0,0,0,0,0,8,17,4,0,0,0,14,0,0
7578,0,0,0,0,0,6,26,5,0,0,0,17,2,0
7579,0,0,0,0,0,10,16,5,0,0,0,16,0,0
7580,2,0,0,0,1,10,31,1,0,0,0,2,0,0
7581,0,0,0,0,0,9,32,2,0,0,0,11,0,0
7582,0,0,0,0,0,9,44,0,0,0,0,18,0,0
7583,0,0,0,0,0,5,20,1,0,1,0,13,0,0
7584,0,0,0,0,0,6,40,0,0,1,0,7,0,0
7585,0,0,0,0,0,5,17,0,0,0,0,8,0,0
7586,0,0,0,0,0,9,25,4,0,0,0,7,0,0
7587,0,0,0,0,0,7,45,3,0,0,0,9,0,0
7588,0,1,0,0,0,6,30,4,0,0,0,13,2,0
7589,0,0,0,0,0,7,47,3,0,0,0,8,0,0
7590,2,1,0,0,0,9,45,5,0,0,0,6,0,2
7591,0,2,0,0,0,6,16,2,2,0,0,15,0,0
7592,0,0,0,0,0,10,44,2,0,0,0,12,0,0
7593,0,0,0,0,2,9,25,4,0,0,0,8,0,0
7594,0,1,0,0,0,8,48,0,0,0,0,9,0,0
7595,0,0,0,0,0,5,39,2,0,0,0,20,0,0
7596,0,0,0,0,0,9,13,2,0,0,0,17,0,0
7597,0,0,0,0,0,7,48,4,0,0,0,13,0,0
7598,0,0,0,0,0,7,23,0,0,0,0,4,0,2
7599,0,0,0,0,0,9,26,1,0,0,0,17,0,0
7600,2,0,0,0,0,7,38,0,0,0,0,2,0,0
7601,0,0,0,0,0,5,21,5,0,0,1,3,0,0
7602,0,0,0,0,0,8,36,1,0,0,0,9,0,0
7603,0,0,0,0,0,10,23,4,0,0,0,4,0,0
7604,0,0,1,0,0,7,42,0,0,0,0,2,0,0
7605,0,0,0,0,0,7,33,5,0,0,0,14,0,0
7606,0,0,0,0,0,8,43,4,0,2,0,18,0,0
7607,0,0,0,0,0,8,26,4,0,0,0,20,0,0
7608,0,0,0,0,0,7,33,0,0,0,0,7,0,0
7609,0,0,0,2,0,6,11,4,0,0,0,8,0,0
7610,0,0,0,0,0,8,18,2,0,0,0,6,0,2
7611,0,0,0,0,0,9,40,4,0,1,0,3,0,0
7612,0,0,0,0,0,10,41,2,0,0,0,3,0,0
7613,0,0,0,0,0,10,28,2,0,0,0,16,0,0
7614,0,0,0,0,0,10,33,1,0,0,0,7,0,0
7615,0,0,0,0,0,7,10,4,0,0,0,7,0,0
7616,0,0,1,0,0,7,10,5,0,0,0,2,0,0
7617,0,0,0,0,0,10,25,1,2,0,1,13,0,0
7618,0,0,0,0,0,6,14,4,0,0,0,12,0,0
7619,0,0,0,0,0,10,42,0,0,0,0,4,0,0
7620,0,0,0,0,0,8,33,3,0,0,0,16,0,0
7621,0,0,0,0,0,7,50,2,0,0,0,7,0,0
7622,0,0,0,0,0,5,13,1,0,0,0,14,0,0
7623,0,0,0,0,2,8,10,1,0,0,0,15,0,0
7624,0,0,0,0,0,8,31,1,0,0,0,18,0,0
7625,0,0,0,0,0,9,12,4,0,0,0,9,0,0
7626,0,0,0,0,0,5,20,3,0,0,0,5,0,0
7627,0,0,0,0,0,8,14,2,0,0,0,9,0,0
7628,0,0,0,1,0,5,47,1,0,1,0,16,2,0
7629,0,0,0,0,2,6,21,5,0,0,0,14,0,0
7630,0,0,0,0,0,8,22,4,0,0,0,4,0,0
7631,0,0,0,0,0,8,33,1,0,0,2,6,0,0
7632,0,0,0,0,0,6,29,3,0,0,0,19,0,0
7633,1,0,0,0,0,7,32,4,0,0,0,10,0,0
7634,0,0,0,0,0,10,15,1,2,0,0,9,0,0
7635,0,0,0,0,0,9,24,5,0,0,0,2,0,0
7636,0,0,0,0,0,7,16,2,0,0,0,11,0,0
7637,2,0,0,0,0,10,47,0,0,0,0,15,0,0
7638,0,0,0,0,0,8,42,3,0,0,0,20,1,0
7639,0,0,0,0,0,8,18,2,0,0,1,3,0,0
7640,1,0,0,0,0,7,35,0,0,0,0,4,0,0
7641,0,0,0,0,0,8,48,5,0,1,2,2,0,0
7642,0,0,0,0,0,5,21,2,0,0,1,2,0,0
7643,0,0,0,0,0,7,50,3,0,1,0,14,0,0
7644,0,0,0,0,0,7,14,0,0,0,0,2,0,0
7645,0,0,0,0,0,9,29,5,0,0,0,15,0,0
7646,0,0,0,0,0,7,24,4,0,0,0,20,0,0
7647,0,0,0,0,0,8,31,1,0,0,0,14,0,0
7648,1,0,0,0,0,7,16,5,0,0,0,17,2,0
7649,0,0,0,0,0,6,28,3,0,0,0,8,0,0
7650,0,0,0,0,0,5,44,5,2,0,0,12,0,0
7651,0,0,0,0,0,9,29,5,0,0,0,2,0,0
7652,0,0,0,0,0,10,11,4,1,0,0,13,0,0
7653,0,0,0,0,0,10,37,5,0,0,0,8,0,0
7654,0,0,0,0,1,5,18,1,0,0,0,7,1,0
7655,0,0,0,0,0,8,11,5,0,0,0,10,0,0
7656,0,0,0,0,0,8,19,4,0,0,0,15,0,0
7657,0,0,0,2,0,5,31,5,0,0,0,5,1,0
7658,0,0,0,0,0,10,49,3,0,0,0,11,0,0
7659,0,0,0,0,1,9,44,2,0,0,0,7,0,0
7660,1,0,0,0,0,10,48,3,0,2,0,10,0,0
7661,0,0,0,0,0,10,15,5,0,0,0,6,0,2
7662,0,0,0,0,0,5,25,0,0,0,0,20,0,0
7663,0,0,0,0,0,8,17,0,0,0,0,17,0,0
7664,0,0,0,0,0,10,50,3,0,0,0,18,0,0
7665,0,0,0,0,0,7,45,4,0,0,0,2,0,0
7666,0,0,0,0,0,5,24,3,0,0,0,10,0,0
7667,2,0,0,0,0,9,29,2,1,0,0,4,0,2
7668,0,0,0,0,0,8,46,2,0,0,0,14,0,0
7669,0,0,0,0,0,7,23,1,0,0,0,8,0,0
7670,0,0,0,0,0,10,27,2,0,0,0,15,0,0
7671,0,0,0,0,0,8,36,3,0,0,0,10,0,0
7672,0,0,0,0,0,9,14,0,2,0,0,5,0,0
7673,0,0,0,0,0,7,11,0,0,0,0,5,2,0
7674,0,0,0,0,0,6,23,4,0,0,0,15,0,0
7675,0,2,0,2,0,9,44,0,0,0,0,17,0,0
7676,2,0,0,0,0,5,23,1,0,0,0,13,0,0
7677,0,0,0,0,0,7,39,5,0,0,0,4,0,0
7678,0,0,0,0,0,10,24,4,0,0,0,20,0,0
7679,0,0,0,0,0,5,45,3,0,1,0,16,0,0
7680,0,0,0,0,0,7,24,5,0,0,0,13,0,0
7681,0,0,0,0,0,7,49,2,2,0,0,15,0,0
7682,0,0,0,0,0,6,17,0,0,2,0,11,1,0
7683,0,2,0,0,0,10,30,1,0,0,0,4,0,0
7684,0,0,0,0,0,5,36,1,0,0,0,6,0,0
7685,0,0,0,0,0,9,44,1,0,0,0,19,0,0
7686,0,0,0,0,0,8,30,1,0,0,0,19,0,0
7687,0,0,0,0,1,6,22,4,0,0,2,6,2,0
7688,0,0,0,0,0,7,43,3,0,0,0,4,0,0
7689,0,0,0,0,0,6,18,3,0,0,0,9,0,0
7690,0,0,0,0,0,8,37,5,0,0,0,16,0,0
7691,0,0,0,0,0,7,34,4,0,0,0,19,0,0
7692,0,0,0,1,0,8,39,5,0,0,0,4,0,0
7693,0,0,0,0,0,7,17,4,0,0,0,2,0,0
7694,1,0,0,0,0,6,21,5,0,0,2,3,0,0
7695,0,0,0,1,0,8,20,3,0,0,0,2,0,0
7696,0,0,0,0,0,7,23,5,0,0,0,4,0,0
7697,0,0,0,0,0,10,21,0,0,0,0,3,0,0
7698,0,0,0,0,0,9,38,3,0,0,0,20,0,0
7699,0,0,0,0,0,6,22,2,0,0,0,9,0,0
7700,0,0,2,0,0,9,26,1,0,0,0,2,0,0
7701,1,0,0,0,0,5,25,3,0,0,0,13,0,0
7702,0,0,0,0,0,9,42,4,1,0,0,14,0,0
7703,0,2,0,0,0,6,45,2,0,0,0,5,0,0
7704,0,0,0,0,0,9,34,1,0,0,0,2,0,0
7705,0,0,0,0,0,9,11,0,0,0,0,11,0,0
7706,0,0,0,0,0,6,35,4,0,0,0,18,0,0
7707,0,0,1,0,0,5,12,0,0,0,1,19,1,0
7708,0,0,0,0,0,5,42,5,0,0,0,4,0,0
7709,0,0,0,0,0,10,49,0,0,0,0,14,0,0
7710,0,0,2,0,0,6,27,4,0,0,0,6,0,1
7711,1,0,0,0,0,7,17,0,0,0,0,5,0,0
7712,0,0,0,1,0,7,26,1,0,0,0,9,0,0
7713,0,0,2,0,0,8,33,4,0,0,0,15,0,0
7714,0,0,2,2,2,9,15,3,0,0,1,5,0,0
7715,0,0,0,0,0,7,27,2,0,0,0,3,0,0
7716,0,0,0,0,0,6,46,0,0,0,0,16,0,2
7717,0,0,0,0,0,5,19,5,0,0,0,17,0,0
7718,0,0,0,0,0,7,31,5,0,0,0,9,0,0
7719,0,0,0,0,0,6,47,1,0,0,0,5,0,0
7720,0,0,1,0,0,10,29,0,0,0,0,17,0,0
7721,0,0,0,0,0,6,29,4,0,0,0,20,0,0
7722,0,0,0,0,0,7,49,1,0,0,0,20,0,0
7723,0,0,0,0,0,6,16,4,0,0,0,15,0,0
7724,0,0,0,0,0,6,26,3,0,0,0,15,0,0
7725,0,0,0,0,0,9,25,1,0,0,0,6,0,0
7726,0,0,0,0,0,6,28,3,0,0,0,12,0,0
7727,0,0,0,0,0,8,29,3,0,2,0,4,0,0
7728,0,0,0,0,0,7,34,3,0,0,0,15,0,0
7729,0,0,0,0,0,7,43,5,0,0,0,17,0,1
7730,0,0,0,0,0,7,35,3,0,0,0,6,0,0
7731,0,0,0,0,0,10,19,2,0,0,0,12,0,0
7732,0,0,0,0,0,5,41,5,0,0,0,6,0,0
7733,0,0,0,0,0,7,45,3,0,0,0,13,0,0
7734,0,0,0,0,0,9,31,5,0,0,0,12,0,0
7735,0,0,0,0,0,8,25,3,0,1,0,8,0,0
7736,0,0,0,0,0,10,19,5,0,0,1,3,0,0
7737,0,0,0,0,1,5,11,0,0,0,0,16,0,0
7738,0,0,0,1,0,7,22,5,0,0,0,2,0,1
7739,0,0,0,2,0,6,39,5,0,0,0,16,0,0
7740,0,2,0,0,0,6,24,4,0,0,0,5,0,0
7741,0,0,1,0,0,9,45,2,1,0,0,20,0,0
7742,0,0,0,0,2,10,40,2,0,0,0,18,0,0
7743,2,0,0,0,0,7,36,1,0,0,0,18,2,0
7744,0,0,0,0,0,9,41,1,0,0,0,13,0,0
7745,0,0,0,0,0,8,47,5,0,0,0,14,0,0
7746,0,0,0,0,0,8,32,0,0,0,0,3,0,0
7747,0,0,0,0,0,9,49,4,0,0,0,14,0,0
7748,0,0,0,0,0,9,18,0,0,0,0,20,0,0
7749,0,0,0,0,0,9,48,2,0,0,0,2,0,0
7750,0,0,0,0,0,9,26,3,0,0,0,2,0,0
7751,0,0,0,0,2,7,18,2,0,0,0,19,0,0
7752,0,0,0,2,0,10,18,5,0,0,0,13,0,0
7753,0,0,0,0,0,10,13,0,0,0,0,10,0,0
7754,0,0,0,0,0,5,18,3,0,0,0,9,0,0
7755,0,0,2,0,0,8,11,4,0,0,0,15,0,0
7756,0,0,0,0,0,10,32,4,2,0,0,7,0,1
7757,0,0,0,0,0,6,39,2,0,0,0,13,0,0
7758,0,0,0,0,0,7,40,0,0,0,0,16,0,0
7759,0,0,0,0,0,7,18,3,0,0,0,3,0,0
7760,0,0,0,0,0,7,50,1,2,0,0,18,0,2
7761,0,0,0,0,0,8,34,5,0,0,0,15,0,0
7762,2,0,0,0,0,8,21,4,0,0,0,2,0,0
7763,0,0,0,0,0,6,29,3,0,0,0,17,0,0
7764,0,0,0,0,0,5,30,3,0,0,0,8,0,0
7765,0,1,0,0,0,5,46,1,0,0,0,20,1,0
7766,0,0,0,0,0,6,34,2,0,0,0,14,0,0
7767,0,0,0,0,0,7,29,3,0,0,0,10,0,0
7768,0,0,0,0,0,8,20,1,0,0,0,9,0,0
7769,0,0,0,0,0,10,20,3,0,2,0,16,0,0
7770,0,0,0,0,0,8,42,5,0,0,0,15,0,0
7771,0,0,0,0,1,7,41,0,0,0,0,16,0,0
7772,0,0,0,0,0,8,46,2,1,0,0,3,0,0
7773,0,0,0,0,0,9,48,0,0,0,0,12,0,0
7774,0,0,0,0,0,8,24,1,1,0,0,13,0,0
7775,0,0,0,0,0,8,47,2,0,1,0,10,2,0
7776,0,0,0,0,0,8,20,0,0,0,0,13,0,0
7777,0,0,0,0,0,5,50,1,0,0,0,9,0,0
7778,0,0,0,0,0,6,20,0,0,0,0,3,0,0
7779,0,0,0,0,0,8,38,3,0,0,0,19,0,0
7780,0,1,0,0,0,10,19,1,0,0,0,5,0,0
7781,0,0,0,0,0,6,31,1,0,0,2,10,0,0
7782,0,0,0,0,0,8,25,1,0,0,1,19,0,0
7783,0,0,0,0,0,6,32,0,0,2,0,4,0,0
7784,0,0,0,0,0,9,40,0,0,0,0,11,0,0
7785,0,0,0,0,0,9,43,2,0,0,0,13,0,0
7786,0,0,0,0,0,6,42,0,0,0,0,15,1,0
7787,1,0,0,0,0,7,17,2,1,0,0,13,2,0
7788,0,0,0,0,0,10,48,1,0,0,0,3,0,0
7789,0,0,0,0,0,8,50,0,0,0,0,18,0,0
7790,0,0,0,0,0,5,21,3,0,0,0,10,0,0
7791,0,0,2,2,0,6,25,4,0,0,0,2,0,0
7792,0,2,0,0,0,10,38,4,0,0,0,16,0,0
7793,0,0,0,0,0,5,21,5,0,0,0,19,0,0
7794,0,0,1,0,2,10,32,3,0,0,0,14,0,2
7795,0,0,0,0,0,8,21,2,0,0,0,14,0,0
7796,0,0,0,0,0,5,21,4,0,0,0,2,0,0
7797,0,0,0,0,0,8,11,5,0,0,0,18,0,1
7798,1,0,0,0,0,8,37,3,0,0,0,3,0,0
7799,0,1,0,0,0,8,43,4,0,0,0,7,0,0
7800,0,0,0,0,0,6,10,2,0,0,0,9,0,0
7801,0,0,2,0,0,8,26,1,0,0,0,17,0,0
7802,0,1,0,0,0,6,15,1,0,0,0,19,0,0
7803,0,0,0,0,0,8,12,3,0,0,0,4,0,0
7804,0,0,0,0,0,5,45,0,0,0,0,4,0,0
7805,0,0,0,0,0,8,30,5,0,0,0,17,1,0
7806,0,0,0,0,0,9,33,4,0,0,0,20,0,0
7807,0,0,0,0,2,7,29,1,0,0,0,15,0,0
7808,0,0,0,2,0,8,15,2,0,0,0,10,0,0
7809,0,0,0,0,0,5,16,1,0,0,0,18,0,0
7810,0,0,0,0,0,5,49,0,0,0,0,3,0,0
7811,0,0,0,0,0,10,22,3,0,0,0,16,0,2
7812,0,0,0,0,0,8,42,1,0,0,0,5,0,0
7813,0,0,0,0,0,6,23,2,0,0,2,3,0,0
7814,0,0,0,0,0,8,39,2,0,0,0,3,0,0
7815,0,1,0,0,0,8,16,4,1,0,0,5,0,0
7816,0,0,0,0,0,10,50,4,0,1,0,3,0,0
7817,0,0,0,0,0,9,20,0,0,0,0,20,0,0
7818,0,0,0,0,0,8,44,5,0,0,0,5,0,0
7819,0,0,0,0,0,8,17,3,0,0,0,14,0,0
7820,0,0,0,0,2,8,34,3,0,0,1,17,0,0
7821,0,0,0,0,0,5,13,3,0,0,1,13,0,0
7822,0,0,0,0,0,6,26,2,0,1,0,18,0,0
7823,0,0,2,0,0,8,24,2,2,0,0,4,0,0
7824,0,0,2,1,0,6,15,3,0,0,0,8,0,0
7825,0,0,0,0,0,9,10,5,0,0,0,13,0,0
7826,0,0,0,0,0,5,41,3,0,0,0,9,1,0
7827,0,0,0,1,0,9,35,3,0,0,0,3,0,0
7828,0,0,1,0,0,8,39,0,2,0,1,20,0,0
7829,0,0,0,0,0,9,38,3,0,0,0,20,0,0
7830,0,0,0,0,0,9,45,1,0,0,0,15,0,0
7831,0,0,0,0,0,8,13,3,0,0,0,10,0,0
7832,0,0,0,1,0,8,12,0,0,0,0,5,0,0
7833,2,0,0,0,0,7,43,5,0,0,0,10,0,0
7834,0,0,0,0,0,6,40,5,0,0,0,11,0,0
7835,0,0,0,2,0,10,33,3,0,1,0,12,0,0
7836,0,0,1,0,0,8,45,4,0,0,0,5,0,0
7837,0,0,0,0,0,5,32,3,2,0,0,6,0,0
7838,0,0,1,0,0,7,30,1,0,0,0,9,0,1
7839,0,0,0,0,0,10,45,3,0,0,0,2,0,0
7840,0,0,0,0,0,5,48,2,2,0,0,3,0,0
7841,0,0,0,0,0,6,18,0,0,0,0,2,0,0
7842,0,0,0,0,0,8,45,0,0,0,0,5,0,0
7843,1,0,0,0,0,8,29,5,0,0,0,19,0,0
7844,0,0,0,0,0,10,37,5,0,0,2,14,0,0
7845,0,0,0,0,0,10,37,0,0,0,0,3,0,0
7846,0,0,0,0,0,6,22,0,0,0,0,18,0,0
7847,0,0,0,0,0,10,21,0,0,2,0,4,0,0
7848,0,0,0,0,0,9,40,1,0,0,0,6,0,0
7849,0,0,0,0,0,9,39,2,0,0,0,6,0,0
7850,0,0,0,0,0,7,10,5,0,0,2,12,0,0
7851,0,0,0,0,1,7,29,4,0,0,0,14,0,2
7852,0,0,2,0,0,8,13,1,0,0,0,2,0,0
7853,0,0,0,0,0,8,42,0,0,0,0,19,2,0
7854,0,0,2,0,0,10,28,5,2,0,0,9,0,0
7855,0,0,0,0,0,6,49,3,0,0,0,19,0,0
7856,0,0,0,0,0,7,32,0,0,0,0,16,0,0
7857,0,0,0,0,0,10,38,0,0,0,0,11,0,0
7858,0,0,0,0,0,8,36,5,0,0,0,18,0,0
7859,2,0,0,0,0,8,35,0,0,0,1,10,0,0
7860,0,0,0,0,0,9,15,5,0,1,0,14,0,0
7861,0,0,0,0,0,7,45,2,0,0,0,13,0,0
7862,0,0,0,0,0,5,38,0,0,2,0,2,1,0
7863,0,0,0,0,0,10,41,3,0,0,0,7,0,0
