user_id,persona,brand_research,brand_visits,cart_adds,deals_clicked,eco_products_viewed,gift_guides_viewed,products_viewed,purchases,quick_purchases,repeat_purchases,reviews_read,searches,specs_viewed,wishlists
5956,practical_shopper,0,0,0,0,0,0,45,1,0,0,0,18,11,0
5957,practical_shopper,0,0,0,0,0,1,18,1,0,0,0,12,20,0
5958,practical_shopper,0,0,0,0,0,0,47,4,0,0,0,13,14,0
5959,practical_shopper,0,0,0,0,0,0,43,1,0,0,0,8,19,0
5960,practical_shopper,0,0,0,0,0,0,30,4,0,0,0,7,16,2
5961,practical_shopper,0,0,0,0,0,0,50,0,0,0,0,9,15,0
5962,practical_shopper,0,0,0,0,0,0,47,2,0,2,0,9,13,0
5963,practical_shopper,0,1,0,0,0,0,39,5,0,0,0,4,12,0
5964,practical_shopper,0,0,0,0,0,0,42,4,0,0,0,7,13,0
5965,practical_shopper,0,0,0,0,0,0,34,5,0,0,0,5,18,0
5966,practical_shopper,0,0,0,0,0,0,33,2,0,0,0,11,17,0
5967,practical_shopper,0,2,0,0,0,0,10,3,0,0,0,12,13,0
5968,practical_shopper,0,0,0,0,0,0,32,2,0,0,0,15,16,0
5969,practical_shopper,0,0,0,0,0,0,45,1,0,0,1,15,16,0
5970,practical_shopper,0,0,0,0,0,0,26,2,0,0,0,10,16,0
5971,practical_shopper,0,0,0,0,0,0,43,1,0,0,0,18,19,0
5972,practical_shopper,0,0,0,0,0,0,16,3,0,0,0,11,13,0
5973,practical_shopper,0,0,0,0,0,0,49,0,0,0,0,17,16,0
5974,practical_shopper,0,0,0,0,0,0,40,3,0,0,0,5,15,0
5975,practical_shopper,0,1,0,0,0,0,41,5,0,0,0,12,11,0
5976,practical_shopper,0,0,0,0,0,2,24,1,0,0,0,19,20,0
5977,practical_shopper,0,0,0,0,0,0,18,4,0,0,0,13,15,0
5978,practical_shopper,0,0,0,0,0,0,45,3,1,2,0,17,16,0
5979,practical_shopper,0,1,0,0,0,0,18,1,0,0,0,7,11,0
5980,practical_shopper,0,0,0,0,0,0,28,0,1,0,0,9,15,0
5981,practical_shopper,0,0,0,0,0,0,42,2,0,0,0,17,15,0
5982,practical_shopper,0,0,2,0,0,0,30,5,0,0,0,15,15,0
5983,practical_shopper,0,0,0,0,0,0,43,4,0,0,0,14,20,0
5984,practical_shopper,2,0,0,0,0,0,21,2,0,0,0,14,14,0
5985,practical_shopper,0,0,0,0,0,0,26,2,0,0,0,7,12,0
5986,practical_shopper,0,0,0,0,0,0,48,3,0,0,0,3,17,0
5987,practical_shopper,0,0,2,0,0,0,16,2,2,0,0,12,18,0
5988,practical_shopper,1,0,0,0,0,0,24,3,2,0,0,16,18,0
5989,practical_shopper,0,0,0,0,0,0,30,5,0,0,0,6,18,0
5990,practical_shopper,0,0,0,1,1,0,32,0,0,0,0,8,14,1
5991,practical_shopper,2,0,0,0,0,0,13,2,0,0,0,14,16,0
5992,practical_shopper,0,0,0,2,0,0,44,5,0,0,0,12,19,0
5993,practical_shopper,0,0,0,0,0,0,25,5,0,0,0,11,20,0
5994,practical_shopper,1,0,0,0,0,0,33,0,0,0,0,10,11,0
5995,practical_shopper,0,0,0,2,0,0,49,1,0,0,0,14,13,0
5996,practical_shopper,0,0,0,0,0,0,22,2,0,0,0,7,10,0
5997,practical_shopper,0,0,0,0,0,0,40,0,0,0,0,10,11,0
5998,practical_shopper,0,0,0,2,0,0,28,3,0,0,0,17,13,0
5999,practical_shopper,0,2,0,0,0,0,11,5,0,0,0,20,16,0
6000,practical_shopper,0,0,0,0,0,0,31,1,0,0,0,2,18,0
6001,ethical_shopper,7,0,0,2,12,0,0,2,0,0,0,4,0,0
6002,ethical_shopper,5,1,0,0,10,0,0,2,0,0,0,14,0,0
6003,ethical_shopper,5,0,0,0,13,0,0,5,0,0,0,3,0,0
6004,ethical_shopper,10,0,0,0,14,0,0,3,0,2,0,9,0,0
6005,ethical_shopper,8,0,0,0,14,0,0,1,0,0,0,14,0,0
6006,ethical_shopper,5,1,0,0,13,0,0,1,1,0,0,19,0,0
6007,ethical_shopper,5,0,0,0,15,0,0,2,0,0,0,12,0,0
6008,ethical_shopper,9,0,0,0,14,0,0,5,0,0,2,20,0,0
6009,ethical_shopper,5,0,0,0,17,0,0,0,0,0,0,12,0,0
6010,ethical_shopper,7,0,0,0,17,0,0,1,0,0,0,18,0,0
6011,ethical_shopper,10,0,0,0,13,0,0,3,0,0,0,9,0,0
6012,ethical_shopper,5,0,0,0,10,0,0,0,0,0,0,9,0,0
6013,ethical_shopper,5,0,0,0,13,0,0,0,0,0,0,18,0,2
6014,ethical_shopper,5,0,0,0,11,0,0,0,0,0,0,17,0,0
6015,ethical_shopper,8,0,0,0,20,0,0,1,0,0,0,20,0,1
6016,ethical_shopper,6,0,0,0,16,0,0,1,2,0,0,15,0,0
6017,ethical_shopper,7,0,0,0,20,0,0,2,0,0,0,10,0,0
6018,ethical_shopper,9,0,0,0,19,0,1,0,0,0,0,18,0,0
6019,ethical_shopper,8,0,0,0,15,0,2,5,1,0,0,10,0,0
6020,ethical_shopper,8,0,0,0,20,0,0,5,0,0,0,17,0,0
6021,ethical_shopper,7,2,0,0,17,0,0,3,0,0,0,16,0,0
6022,ethical_shopper,7,0,0,0,20,0,0,4,0,0,0,9,0,0
6023,ethical_shopper,8,0,1,0,11,0,1,2,0,2,0,6,0,0
6024,ethical_shopper,7,0,0,0,12,0,0,0,0,0,0,18,0,0
6025,ethical_shopper,8,0,0,0,20,0,0,5,0,0,2,8,0,0
6026,ethical_shopper,7,0,0,0,11,0,0,0,0,0,0,14,0,0
6027,ethical_shopper,8,0,0,0,14,0,0,0,1,0,0,9,0,0
6028,ethical_shopper,7,0,0,0,13,0,0,5,0,0,0,8,0,0
6029,ethical_shopper,9,0,0,0,12,0,0,0,0,0,0,5,0,0
6030,ethical_shopper,5,0,0,0,20,0,0,4,0,0,0,9,0,0
6031,ethical_shopper,8,0,0,0,15,2,0,1,0,0,0,19,0,0
6032,ethical_shopper,8,0,0,0,18,0,0,5,0,0,0,3,0,0
6033,ethical_shopper,10,0,0,0,16,1,0,0,0,0,0,14,0,0
6034,ethical_shopper,6,0,0,0,16,0,0,0,0,0,0,18,0,0
6035,ethical_shopper,7,0,0,0,19,0,0,3,0,0,0,19,0,0
6036,ethical_shopper,6,0,1,0,15,0,0,1,0,0,0,15,0,0
6037,ethical_shopper,10,0,2,0,12,0,0,0,0,0,0,19,0,0
6038,ethical_shopper,7,2,0,0,20,0,0,2,0,0,0,4,1,0
6039,ethical_shopper,6,1,0,0,11,0,0,0,0,0,0,6,0,0
6040,ethical_shopper,7,0,0,0,17,0,0,5,0,2,0,4,0,0
6041,ethical_shopper,5,2,0,0,15,0,0,3,1,0,0,11,0,0
6042,ethical_shopper,5,0,0,0,20,0,0,4,0,1,0,18,0,0
6043,ethical_shopper,5,1,2,0,17,0,0,4,0,0,0,5,0,0
6044,ethical_shopper,8,0,0,0,10,0,0,4,0,0,0,18,0,0
6045,ethical_shopper,8,2,0,0,20,0,0,0,0,0,0,7,0,0
6046,ethical_shopper,7,1,0,0,16,0,0,5,0,0,1,20,0,0
6047,ethical_shopper,9,0,0,0,14,0,0,0,0,0,0,20,0,0
6048,ethical_shopper,8,0,0,0,16,0,0,0,0,0,0,8,0,0
6049,ethical_shopper,8,0,0,0,14,0,0,1,0,0,0,11,0,0
6050,ethical_shopper,7,0,1,0,13,0,0,4,0,0,0,19,0,0
6051,ethical_shopper,9,0,0,0,16,0,0,1,0,2,0,9,0,0
6052,ethical_shopper,6,0,0,0,17,0,0,0,0,0,0,17,0,0
6053,ethical_shopper,6,0,0,0,13,0,0,2,0,2,0,20,0,0
6054,ethical_shopper,7,0,0,0,20,0,0,5,0,0,0,13,0,0
6055,ethical_shopper,7,0,0,0,19,0,0,5,1,0,0,14,0,0
6056,ethical_shopper,5,0,0,0,19,0,0,1,0,0,0,18,0,0
6057,ethical_shopper,5,0,0,0,15,0,0,0,0,0,0,7,0,0
6058,ethical_shopper,9,2,0,0,17,0,0,3,0,0,0,7,0,0
6059,ethical_shopper,7,0,0,0,12,0,0,2,0,0,0,19,2,0
6060,ethical_shopper,6,0,0,0,16,0,0,4,1,0,0,7,0,0
6061,ethical_shopper,6,0,0,0,11,0,0,1,0,0,0,20,0,0
6062,ethical_shopper,10,0,0,2,18,0,1,0,0,0,0,6,0,0
6063,ethical_shopper,6,0,0,0,17,0,0,3,0,0,0,11,0,0
6064,ethical_shopper,5,0,0,0,19,0,0,4,0,0,0,12,0,0
6065,ethical_shopper,9,0,0,0,10,0,0,3,0,0,0,17,0,0
6066,ethical_shopper,9,0,0,0,19,0,0,4,0,0,0,16,0,0
6067,ethical_shopper,10,0,0,0,10,0,0,0,0,0,0,10,0,0
6068,ethical_shopper,10,0,0,0,11,0,0,2,0,0,0,10,0,0
6069,ethical_shopper,7,0,0,0,20,0,0,2,0,0,0,18,0,0
6070,ethical_shopper,10,0,0,0,17,0,0,4,0,0,0,5,2,0
6071,ethical_shopper,9,2,0,0,16,0,0,5,0,0,0,4,0,2
6072,ethical_shopper,6,0,0,0,12,1,0,4,0,0,0,12,0,0
6073,ethical_shopper,8,0,0,0,10,0,0,1,0,0,2,7,0,0
6074,ethical_shopper,9,0,0,0,12,0,0,2,0,0,2,18,0,0
6075,ethical_shopper,8,0,0,1,13,0,2,5,0,0,0,7,0,0
6076,ethical_shopper,10,0,0,0,15,0,0,5,0,0,0,12,0,0
6077,ethical_shopper,7,0,0,0,11,0,0,5,2,0,0,3,0,0
6078,ethical_shopper,10,1,0,0,11,0,0,1,0,0,0,11,0,0
6079,ethical_shopper,8,0,0,0,19,0,0,0,0,0,2,17,0,0
6080,ethical_shopper,6,0,0,0,14,0,0,0,0,0,0,2,0,0
6081,ethical_shopper,7,0,2,0,10,0,0,3,0,0,0,9,0,1
6082,ethical_shopper,10,0,0,0,10,0,0,5,0,0,0,5,0,0
6083,ethical_shopper,9,0,0,0,18,0,0,4,0,0,0,16,0,0
6084,ethical_shopper,8,0,0,0,18,0,0,1,0,0,1,11,0,0
6085,ethical_shopper,10,0,0,0,12,0,0,1,0,0,0,4,0,0
6086,ethical_shopper,10,0,0,0,16,0,0,4,0,2,0,9,0,0
6087,ethical_shopper,9,0,0,0,14,0,0,4,1,0,0,19,0,2
6088,ethical_shopper,6,0,0,0,17,0,0,0,0,0,0,12,0,0
6089,ethical_shopper,10,0,0,0,16,0,0,2,0,0,0,16,0,0
6090,ethical_shopper,9,0,0,0,18,0,0,2,0,0,0,15,0,0
6091,ethical_shopper,9,0,0,0,11,0,0,3,0,0,0,4,0,0
6092,ethical_shopper,6,0,0,0,19,0,0,0,0,2,0,9,0,0
6093,ethical_shopper,9,0,0,0,19,0,0,4,0,0,0,17,0,0
6094,ethical_shopper,6,0,0,0,17,0,0,4,0,1,0,13,0,0
6095,ethical_shopper,8,0,0,0,18,0,0,5,0,0,0,13,1,0
6096,ethical_shopper,9,0,0,0,15,0,1,2,0,0,0,11,0,0
6097,ethical_shopper,6,0,0,1,14,0,0,2,0,0,0,7,0,0
6098,ethical_shopper,8,0,0,0,13,0,0,3,0,0,0,14,0,0
6099,ethical_shopper,10,0,0,0,19,0,0,2,0,0,0,9,0,0
6100,ethical_shopper,6,0,0,0,16,0,0,3,0,0,0,9,0,0
6101,ethical_shopper,7,0,0,2,13,0,0,4,0,0,0,19,0,0
6102,ethical_shopper,7,0,0,0,12,0,0,3,0,0,0,9,0,0
6103,ethical_shopper,8,0,0,0,17,0,0,0,2,0,0,4,0,0
6104,ethical_shopper,9,0,0,0,19,0,0,3,0,0,0,9,0,0
6105,ethical_shopper,7,0,0,1,13,0,0,3,0,0,0,6,0,0
6106,ethical_shopper,7,0,0,0,16,0,0,4,0,0,0,8,0,0
6107,ethical_shopper,6,0,0,0,20,0,0,4,0,0,0,8,0,0
6108,ethical_shopper,9,0,0,0,13,0,0,5,0,0,0,17,0,0
6109,ethical_shopper,8,0,2,0,15,0,0,1,0,0,0,19,0,0
6110,ethical_shopper,8,0,0,0,16,0,0,1,0,0,0,3,0,0
6111,ethical_shopper,10,0,0,0,20,0,1,1,0,0,0,17,0,0
6112,ethical_shopper,7,0,2,0,12,0,0,3,0,0,0,19,0,0
6113,ethical_shopper,8,0,0,0,12,1,1,2,0,0,0,13,0,0
6114,ethical_shopper,8,0,0,0,11,0,0,0,0,0,0,12,0,0
6115,ethical_shopper,9,0,0,0,15,0,0,2,0,0,0,20,0,0
6116,ethical_shopper,10,0,0,0,17,0,0,3,0,0,0,7,0,0
6117,ethical_shopper,6,0,0,0,19,0,0,0,0,0,0,20,0,0
6118,ethical_shopper,6,0,0,0,11,0,0,0,0,0,0,13,0,0
6119,ethical_shopper,8,0,0,0,12,0,0,3,0,0,0,6,0,0
6120,ethical_shopper,5,0,0,0,10,0,0,4,2,0,0,9,0,2
6121,ethical_shopper,7,0,0,1,15,0,0,2,0,1,0,19,0,1
6122,ethical_shopper,5,0,0,0,13,0,0,2,1,0,0,19,0,0
6123,ethical_shopper,8,0,0,0,20,0,0,4,0,0,0,11,0,0
6124,ethical_shopper,6,0,0,0,14,0,0,2,0,1,0,2,0,0
6125,ethical_shopper,7,0,0,0,19,0,1,4,0,0,1,13,0,0
6126,ethical_shopper,5,1,0,0,19,0,0,2,0,0,0,17,0,0
6127,ethical_shopper,8,0,0,0,17,0,0,3,0,0,0,10,0,0
6128,ethical_shopper,9,0,0,0,18,0,0,2,0,0,1,14,0,0
6129,ethical_shopper,6,0,0,0,14,1,0,0,0,0,0,3,0,0
6130,ethical_shopper,7,0,0,0,13,0,0,3,0,2,0,13,0,0
6131,ethical_shopper,5,0,0,0,17,0,2,3,0,0,0,2,0,0
6132,ethical_shopper,8,0,0,0,10,0,0,1,0,0,0,13,0,0
6133,ethical_shopper,10,0,0,0,15,0,0,0,0,2,0,2,2,0
6134,ethical_shopper,8,0,0,0,12,0,0,1,0,0,0,12,0,0
6135,ethical_shopper,10,2,0,0,13,0,0,4,0,0,0,6,0,0
6136,ethical_shopper,6,0,0,0,10,0,1,3,0,0,0,5,0,0
6137,ethical_shopper,9,0,0,0,11,0,0,3,0,0,1,7,0,0
6138,ethical_shopper,10,0,0,0,15,0,0,3,1,0,0,11,0,0
6139,ethical_shopper,9,0,0,0,12,0,0,5,0,0,0,11,1,0
6140,ethical_shopper,6,0,0,0,16,0,0,0,0,0,0,6,0,0
6141,ethical_shopper,6,0,1,0,12,0,0,3,0,0,0,18,0,0
6142,ethical_shopper,10,0,0,0,15,0,0,4,0,0,0,13,0,0
6143,ethical_shopper,5,0,0,0,10,0,0,0,0,0,0,14,0,0
6144,ethical_shopper,6,0,0,0,14,0,0,5,0,0,0,7,0,0
6145,ethical_shopper,6,0,0,0,10,0,0,2,0,0,1,19,0,0
6146,ethical_shopper,10,0,0,0,11,0,0,4,0,2,0,20,0,0
6147,ethical_shopper,5,2,0,0,19,0,0,4,0,0,0,2,0,0
6148,ethical_shopper,5,0,0,0,11,0,0,2,0,0,0,6,0,0
6149,ethical_shopper,8,0,0,0,19,0,0,3,0,0,2,17,0,0
6150,ethical_shopper,7,0,0,0,12,0,0,2,0,0,0,2,0,0
6151,ethical_shopper,9,0,0,0,13,2,0,3,0,0,0,13,0,0
6152,ethical_shopper,8,0,0,0,17,0,0,0,0,0,0,20,0,0
6153,ethical_shopper,8,0,0,0,14,0,0,1,0,0,0,15,0,0
6154,ethical_shopper,10,0,2,0,11,0,0,2,0,0,0,5,0,0
6155,ethical_shopper,9,0,0,1,12,0,0,1,0,0,0,14,2,0
6156,ethical_shopper,10,0,0,0,18,0,0,3,0,0,0,16,0,0
6157,ethical_shopper,8,0,0,0,17,0,0,2,0,0,0,12,0,0
6158,ethical_shopper,9,0,0,0,19,0,0,0,0,0,0,15,0,0
6159,ethical_shopper,8,0,0,0,15,0,0,3,0,0,0,19,0,0
6160,ethical_shopper,7,0,0,0,19,0,0,3,0,0,0,20,0,0
6161,ethical_shopper,7,0,0,0,17,0,0,0,0,0,0,5,0,0
6162,ethical_shopper,5,0,0,0,20,0,0,3,0,0,0,14,1,0
6163,ethical_shopper,7,2,0,0,12,0,0,4,0,0,0,4,0,0
6164,ethical_shopper,8,0,0,0,10,0,0,0,0,0,2,16,0,0
6165,ethical_shopper,7,0,0,0,13,0,0,5,0,0,0,15,0,0
6166,ethical_shopper,6,0,0,0,12,0,0,0,0,0,0,4,1,0
6167,ethical_shopper,10,0,0,0,18,0,0,0,0,0,0,20,0,0
6168,ethical_shopper,7,2,0,0,16,0,0,3,0,0,0,12,0,0
6169,ethical_shopper,10,0,0,0,14,0,0,1,0,0,0,10,0,0
6170,ethical_shopper,6,0,1,2,12,0,0,2,0,0,0,3,0,0
6171,ethical_shopper,6,0,0,0,18,1,0,3,0,0,0,11,0,0
6172,ethical_shopper,8,0,0,0,16,0,0,4,0,0,0,13,0,0
6173,ethical_shopper,6,0,0,0,16,0,0,4,0,0,0,16,1,0
6174,ethical_shopper,7,0,0,0,12,0,0,4,0,0,0,6,0,0
6175,ethical_shopper,7,0,0,0,15,0,0,4,0,0,0,12,0,0
6176,ethical_shopper,7,0,0,0,13,0,0,1,0,0,0,14,2,0
6177,ethical_shopper,9,0,0,0,12,0,0,5,0,0,0,3,0,2
6178,ethical_shopper,10,0,2,1,10,0,0,3,0,0,2,4,0,0
6179,ethical_shopper,6,0,0,0,13,0,0,2,0,0,0,20,0,0
6180,ethical_shopper,9,0,0,0,15,0,0,1,0,0,0,4,0,0
6181,ethical_shopper,8,0,0,0,18,0,0,3,0,0,0,11,0,0
6182,ethical_shopper,10,0,0,0,18,0,1,0,0,0,0,9,0,0
6183,ethical_shopper,5,0,0,0,12,0,1,1,0,0,0,20,0,0
6184,ethical_shopper,7,0,0,0,14,0,0,2,0,0,0,17,0,0
6185,ethical_shopper,7,0,0,0,14,0,0,5,0,0,0,13,0,0
6186,ethical_shopper,9,0,0,0,17,0,0,4,0,0,0,16,0,0
6187,ethical_shopper,7,0,0,0,12,0,0,3,0,0,0,2,0,0
6188,ethical_shopper,6,0,0,0,19,0,0,3,0,0,0,15,0,0
6189,ethical_shopper,10,0,0,0,10,0,0,4,0,0,0,8,0,0
6190,ethical_shopper,5,0,0,0,10,1,0,5,0,1,0,16,0,0
6191,ethical_shopper,8,0,0,1,14,0,0,1,0,0,0,3,0,0
6192,ethical_shopper,6,0,0,0,19,0,0,0,0,0,0,8,0,1
6193,ethical_shopper,9,0,0,0,12,0,0,5,0,0,0,10,0,0
6194,ethical_shopper,5,0,0,0,20,0,0,5,0,0,0,20,0,0
6195,ethical_shopper,10,1,0,0,12,0,0,5,0,0,0,5,0,0
6196,ethical_shopper,6,0,0,0,10,0,0,1,0,0,0,6,0,0
6197,ethical_shopper,8,0,2,0,12,0,0,1,0,0,0,6,0,0
6198,ethical_shopper,7,0,0,0,20,0,0,3,0,0,0,15,0,0
6199,ethical_shopper,6,0,0,0,15,0,0,3,0,2,0,17,0,0
6200,ethical_shopper,7,0,0,0,12,0,0,4,0,0,0,20,0,0
6201,ethical_shopper,7,0,0,0,20,0,0,5,0,0,0,8,0,0
6202,ethical_shopper,6,2,0,0,14,0,0,5,0,0,0,20,0,2
6203,ethical_shopper,5,0,0,1,11,0,0,2,0,0,0,3,0,0
6204,ethical_shopper,7,0,0,1,14,0,0,2,0,0,0,15,0,0
6205,ethical_shopper,10,0,0,0,16,0,0,2,0,0,0,18,0,0
6206,ethical_shopper,6,0,0,0,14,0,2,3,0,0,0,6,0,0
6207,ethical_shopper,7,0,0,0,16,0,0,2,0,0,0,14,0,0
6208,ethical_shopper,9,0,0,0,15,0,0,3,0,0,0,6,0,0
6209,ethical_shopper,9,0,0,0,16,0,0,2,0,0,0,19,0,0
6210,ethical_shopper,6,0,0,0,13,0,0,0,2,0,0,12,0,0
6211,ethical_shopper,8,0,0,0,16,0,0,3,0,0,0,7,0,0
6212,ethical_shopper,8,0,0,0,10,0,0,5,0,0,0,9,0,0
6213,ethical_shopper,7,0,0,2,17,0,0,1,0,0,0,8,0,0
6214,ethical_shopper,5,0,0,0,10,0,0,4,0,0,1,19,0,1
6215,ethical_shopper,9,0,0,0,18,0,1,2,0,0,1,5,0,0
6216,ethical_shopper,8,0,0,0,20,0,0,4,0,0,2,10,0,2
6217,ethical_shopper,9,0,0,0,10,0,0,0,0,0,0,18,0,0
6218,ethical_shopper,7,0,0,2,12,0,0,5,0,0,0,13,0,0
6219,ethical_shopper,10,0,0,0,18,0,1,2,0,0,0,18,0,0
6220,ethical_shopper,10,0,0,0,19,0,0,4,0,0,0,5,0,0
6221,ethical_shopper,6,0,0,0,14,0,0,3,0,0,0,9,0,0
6222,ethical_shopper,9,0,0,0,20,0,0,3,0,0,0,11,0,0
6223,ethical_shopper,5,0,0,0,11,2,0,1,0,0,0,10,0,0
6224,ethical_shopper,5,0,0,0,15,1,0,2,0,0,2,10,0,0
6225,ethical_shopper,9,0,0,0,14,0,0,5,0,0,0,6,0,0
6226,ethical_shopper,9,0,0,0,13,0,0,5,0,0,0,7,0,0
6227,ethical_shopper,5,0,0,0,15,0,2,5,0,0,0,18,0,0
6228,ethical_shopper,10,0,0,0,12,0,0,5,2,0,0,3,0,0
6229,ethical_shopper,10,0,0,0,15,0,0,2,0,0,0,5,0,0
6230,ethical_shopper,9,0,0,0,10,0,0,2,0,0,0,15,0,0
6231,ethical_shopper,6,0,2,0,17,0,0,2,0,0,0,15,0,0
6232,ethical_shopper,8,0,0,0,13,0,0,4,0,0,0,10,0,0
6233,ethical_shopper,5,0,1,0,15,0,0,5,0,0,0,14,0,0
6234,ethical_shopper,6,0,0,0,10,0,0,0,1,0,0,12,0,0
6235,ethical_shopper,6,0,0,0,14,0,0,2,0,0,0,2,0,0
6236,ethical_shopper,6,0,0,0,17,1,0,1,0,0,0,17,1,0
6237,ethical_shopper,7,0,0,1,11,0,0,4,0,0,0,15,0,0
6238,ethical_shopper,10,0,0,2,14,1,0,1,0,0,0,14,0,0
6239,ethical_shopper,7,0,0,0,18,0,0,0,0,0,0,20,0,0
6240,ethical_shopper,9,0,0,0,13,0,0,2,0,0,0,8,0,0
6241,ethical_shopper,7,0,0,0,12,0,0,0,0,0,0,18,0,0
6242,ethical_shopper,8,0,0,0,20,0,0,5,0,0,0,3,0,0
6243,ethical_shopper,8,0,0,0,12,0,0,5,0,0,0,6,0,0
6244,ethical_shopper,10,0,0,0,15,0,0,5,0,2,0,10,0,0
6245,ethical_shopper,8,0,0,0,12,0,0,4,0,0,2,9,0,0
6246,ethical_shopper,10,0,0,0,18,0,0,2,2,0,0,19,0,0
6247,ethical_shopper,8,0,0,0,19,1,0,3,0,0,0,11,0,2
6248,ethical_shopper,10,0,0,0,12,0,0,4,0,0,0,11,0,0
6249,ethical_shopper,10,0,0,0,12,0,0,0,0,0,0,8,0,2
6250,ethical_shopper,8,0,0,0,17,0,0,3,0,0,0,5,0,0
6251,ethical_shopper,5,0,0,0,15,0,0,1,0,0,0,12,0,0
6252,ethical_shopper,5,0,0,0,20,2,0,2,0,0,0,17,0,0
6253,ethical_shopper,10,0,0,0,13,0,0,5,0,0,0,10,0,0
6254,ethical_shopper,5,0,0,2,19,0,0,3,0,0,0,9,0,0
6255,ethical_shopper,6,0,0,0,11,0,0,4,0,0,0,13,0,0
6256,ethical_shopper,9,0,0,0,13,0,0,3,0,0,0,2,0,0
6257,ethical_shopper,6,0,0,0,19,0,0,3,0,2,2,15,0,0
6258,ethical_shopper,6,0,2,0,18,0,0,0,0,0,0,12,0,0
6259,ethical_shopper,10,0,0,2,16,0,0,3,0,0,0,19,0,0
6260,ethical_shopper,6,0,0,0,19,2,0,2,0,0,0,2,0,0
6261,ethical_shopper,9,0,0,0,20,0,0,3,1,0,0,17,0,0
6262,ethical_shopper,6,0,0,0,20,0,0,5,0,0,0,14,0,0
6263,ethical_shopper,9,0,0,0,19,1,0,2,0,0,0,3,0,0
6264,ethical_shopper,9,0,0,0,19,2,0,4,0,0,0,3,0,0
6265,ethical_shopper,7,0,0,0,13,0,0,2,0,0,0,9,0,0
6266,ethical_shopper,5,0,0,0,19,2,0,0,0,0,0,18,0,0
6267,ethical_shopper,8,0,0,0,20,0,0,0,0,0,0,12,0,0
6268,ethical_shopper,7,0,0,0,13,0,0,4,0,0,0,11,0,0
6269,ethical_shopper,5,0,0,0,13,0,0,3,0,0,0,20,0,0
6270,ethical_shopper,5,0,0,0,10,0,0,2,0,0,1,4,0,0
6271,ethical_shopper,5,0,0,2,16,0,0,4,2,0,0,17,0,2
6272,ethical_shopper,10,0,0,0,14,0,0,2,0,1,0,8,0,0
6273,ethical_shopper,9,0,0,2,15,0,0,3,0,0,0,5,0,0
6274,ethical_shopper,9,0,0,0,18,0,0,0,0,0,0,9,2,0
6275,ethical_shopper,7,0,0,0,20,0,0,4,0,0,0,13,0,0
6276,ethical_shopper,9,0,0,2,11,0,0,2,0,0,0,17,0,0
6277,ethical_shopper,6,2,0,0,12,0,0,1,0,2,0,20,0,0
6278,ethical_shopper,10,0,0,0,20,0,0,1,0,0,0,5,0,0
6279,ethical_shopper,6,0,0,0,10,0,0,3,0,0,0,4,0,0
6280,ethical_shopper,5,0,0,0,11,0,0,1,0,0,0,3,0,0
6281,ethical_shopper,6,0,0,0,18,0,0,2,0,0,0,20,0,0
6282,ethical_shopper,6,0,2,0,18,0,0,5,0,0,0,12,0,0
6283,ethical_shopper,6,0,0,0,15,0,0,4,0,0,0,4,0,0
6284,ethical_shopper,6,0,2,0,14,0,0,2,0,0,0,4,0,0
6285,ethical_shopper,6,0,0,0,20,0,0,3,0,0,0,17,0,0
6286,ethical_shopper,10,0,0,0,15,0,0,2,0,0,0,15,0,0
6287,ethical_shopper,6,0,0,0,19,1,1,0,0,0,0,19,2,0
6288,ethical_shopper,9,1,0,0,10,0,0,1,0,0,2,8,0,0
6289,ethical_shopper,9,0,2,0,15,0,0,0,0,0,0,3,2,0
6290,ethical_shopper,7,0,0,0,17,0,0,4,0,0,0,10,0,0
6291,ethical_shopper,8,0,0,0,11,0,0,1,0,0,0,15,0,2
6292,ethical_shopper,5,0,0,0,10,0,0,4,0,0,0,4,0,0
6293,ethical_shopper,10,0,0,2,20,0,0,0,2,0,0,18,0,0
6294,ethical_shopper,5,0,0,0,16,0,1,1,0,0,0,5,0,0
6295,ethical_shopper,6,0,0,0,12,0,0,1,2,0,0,18,0,0
6296,ethical_shopper,6,0,0,0,19,0,0,4,0,0,0,8,0,0
6297,ethical_shopper,8,0,0,0,14,0,0,5,0,0,0,12,0,0
6298,ethical_shopper,8,0,0,0,20,0,1,0,0,0,0,9,0,0
6299,ethical_shopper,7,0,0,0,10,0,0,1,0,0,0,8,0,0
6300,ethical_shopper,9,0,0,1,11,0,0,4,1,0,0,3,0,0
6301,ethical_shopper,8,0,0,0,11,0,0,5,0,0,0,2,0,0
6302,ethical_shopper,9,0,0,0,11,0,0,1,2,0,0,19,0,0
6303,ethical_shopper,5,0,0,0,16,0,0,4,0,0,0,6,0,0
6304,ethical_shopper,10,0,0,0,16,0,0,5,0,0,0,11,0,0
6305,ethical_shopper,5,0,0,0,12,0,0,3,0,0,0,15,0,0
6306,ethical_shopper,5,2,0,0,11,0,0,4,0,0,0,14,0,1
6307,ethical_shopper,9,0,0,0,13,0,0,2,0,0,0,15,0,0
6308,ethical_shopper,8,1,0,0,18,0,0,3,0,0,1,16,0,0
6309,ethical_shopper,9,0,0,0,17,0,0,3,0,0,0,7,0,0
6310,ethical_shopper,6,0,0,0,20,0,0,3,0,0,0,14,0,2
6311,ethical_shopper,6,0,0,0,14,0,0,5,0,0,0,4,0,0
6312,ethical_shopper,9,0,0,0,17,0,0,2,0,1,0,7,0,0
